# Created by CSS Data Browser Version 4.1.4.201507131348
# 
# Start Time : 2016-10-24 11:24:00.000 +0200
# End Time   : 2016-10-24 12:24:00.000 +0200
# Source     : Plot
# Format     : Decimal (6 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: STEAM:PNC:GetVolt
# Archives:
# 
# Channel: STEAM:PNC:GetCurr
# Archives:
# 

# Time	STEAM:PNC:GetVolt Value	Negative Error	Positive Error	Severity	Status	STEAM:PNC:GetCurr Value	Negative Error	Positive Error	Severity	Status
2016/10/24 11:34:03.320257730	19,036000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:04.320283755	19,024000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:04.927920931	19,024000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:05.320276107	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:05.927918371	19,002000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:06.320276560	19,030000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:06.927941395	19,030000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:07.320286732	19,021000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:07.927908434	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:08.320257832	19,042000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:08.927921966	19,042000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:09.320277109	19,030000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:09.927911930	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:10.320264271	19,036000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:10.927899497	19,036000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:11.320246134	19,061000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:11.927912340	19,061000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:12.320260171	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:12.927907137	19,030000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:13.320280630	19,012000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:13.927925065	19,012000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:14.320261841	19,061000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:14.927929153	19,061000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:15.320279482	19,012000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:15.927946976	19,012000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:16.320298938	19,018000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:16.927922254	19,018000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:17.320288041	19,015000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:17.927907436	19,015000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:18.320247935	19,024000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:18.927909978	19,024000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:19.320250503	19,008000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:19.927914134	19,008000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:20.320280721	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:20.927926100	19,036000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:21.320280864	19,021000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:21.927918977	19,021000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:23.320280184	19,005000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:24.320282975	19,021000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:24.927915317	19,021000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:25.320276246	19,008000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:25.927925222	19,008000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:26.320278812	19,015000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:26.927917304	19,015000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:27.320267064	19,045000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:27.927904628	19,045000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:28.320263569	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:28.927912444	19,036000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:29.320260050	19,033000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:29.927909128	19,033000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:30.320243573	19,039000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:30.927904101	19,039000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:31.320253763	19,030000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:34:31.927910817	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:32.320256551	19,036000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:33.927967912	19,036000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:34.320314490	19,015000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:34.927926936	19,015000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:35.320272016	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:35.927953293	19,036000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:36.927901380	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:37.320225891	19,008000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:37.927900952	19,008000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:34:38.320242991	19,005000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:34:38.927914202	19,005000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:39.320261651	19,015000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:39.927897025	19,015000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:40.320245943	19,039000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:40.927920167	19,039000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:41.320267052	19,012000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:41.927905629	19,012000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:34:42.320261762	19,005000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:34:42.927898968	19,005000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:43.320239050	18,990000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:43.927900891	18,990000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:44.320242967	19,030000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:44.927913404	19,030000	0	0	NONE	NO_ALARM	0,001300	0	0	NONE	NO_ALARM
2016/10/24 11:34:45.320265161	19,036000	0	0	NONE	NO_ALARM	0,001300	0	0	NONE	NO_ALARM
2016/10/24 11:34:45.927911218	19,036000	0	0	NONE	NO_ALARM	0,000700	0	0	NONE	NO_ALARM
2016/10/24 11:34:46.320288190	19,005000	0	0	NONE	NO_ALARM	0,000700	0	0	NONE	NO_ALARM
2016/10/24 11:34:46.927919125	19,005000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:47.320309244	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:47.927910899	19,030000	0	0	NONE	NO_ALARM	0,001600	0	0	NONE	NO_ALARM
2016/10/24 11:34:48.320254766	19,027000	0	0	NONE	NO_ALARM	0,001600	0	0	NONE	NO_ALARM
2016/10/24 11:34:48.927930041	19,027000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:49.320279463	19,036000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:49.927921985	19,036000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:50.320266653	19,005000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:50.927912732	19,005000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:51.320257765	19,002000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:34:51.927918658	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:52.320282218	19,036000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:34:52.927926676	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:53.320280767	19,002000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:34:53.927921160	19,002000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:54.320267815	19,005000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:34:54.927916903	19,005000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:34:56.927923012	19,005000	0	0	NONE	NO_ALARM	0,000700	0	0	NONE	NO_ALARM
2016/10/24 11:34:57.320322789	19,018000	0	0	NONE	NO_ALARM	0,000700	0	0	NONE	NO_ALARM
2016/10/24 11:34:57.927915311	19,018000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:58.320257765	19,030000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:34:58.927913650	19,030000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:34:59.320258057	18,996000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:00.320306054	19,048000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:00.927932083	19,048000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:01.927932486	19,048000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:02.320280671	19,021000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:02.927918857	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:03.320288237	19,033000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:03.927938579	19,033000	0	0	NONE	NO_ALARM	0,003000	0	0	NONE	NO_ALARM
2016/10/24 11:35:04.320293141	19,005000	0	0	NONE	NO_ALARM	0,003000	0	0	NONE	NO_ALARM
2016/10/24 11:35:04.927922207	19,005000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:05.320276021	19,015000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:05.927919503	19,015000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:06.320271507	19,036000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:06.927914985	19,036000	0	0	NONE	NO_ALARM	0,001000	0	0	NONE	NO_ALARM
2016/10/24 11:35:07.320268277	19,024000	0	0	NONE	NO_ALARM	0,001000	0	0	NONE	NO_ALARM
2016/10/24 11:35:07.927914941	19,024000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:08.320278249	19,002000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:08.927916746	19,002000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:35:09.320288570	18,999000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:35:09.927915177	18,999000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:10.320277399	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:11.320296448	19,024000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:11.927924218	19,024000	0	0	NONE	NO_ALARM	0,000700	0	0	NONE	NO_ALARM
2016/10/24 11:35:12.320275620	19,021000	0	0	NONE	NO_ALARM	0,000700	0	0	NONE	NO_ALARM
2016/10/24 11:35:12.927903997	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:13.320240392	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:13.927908683	19,030000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:14.320269647	19,008000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:14.927910783	19,008000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:15.320244917	19,024000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:16.320293136	19,008000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:17.320242710	18,996000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:17.927881427	18,996000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:18.320232682	18,993000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:18.927901622	18,993000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:19.320239781	19,008000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:19.927965244	19,008000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:20.320366513	19,021000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:35:20.927945719	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:21.320344807	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:21.927941087	19,002000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:22.320307613	19,024000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:22.927919926	19,024000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:23.320275326	19,039000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:24.320244745	18,990000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:24.927908705	18,990000	0	0	NONE	NO_ALARM	0,001900	0	0	NONE	NO_ALARM
2016/10/24 11:35:25.320265053	18,996000	0	0	NONE	NO_ALARM	0,001900	0	0	NONE	NO_ALARM
2016/10/24 11:35:25.927914568	18,996000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:26.320255353	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:27.320238545	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:27.927889881	19,002000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:28.320221331	19,021000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:28.927901727	19,021000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:35:29.320240246	19,015000	0	0	NONE	NO_ALARM	0,000400	0	0	NONE	NO_ALARM
2016/10/24 11:35:29.927914767	19,015000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:30.320276152	19,033000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:31.320279255	19,005000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:31.927910233	19,005000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:32.320240223	19,015000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:32.927917306	19,015000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:33.320248978	19,033000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:33.927911011	19,033000	0	0	NONE	NO_ALARM	0,001800	0	0	NONE	NO_ALARM
2016/10/24 11:35:34.320248462	19,008000	0	0	NONE	NO_ALARM	0,001800	0	0	NONE	NO_ALARM
2016/10/24 11:35:34.927929972	19,008000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:35.320278051	19,015000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:35.927950805	19,015000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:36.320288632	19,002000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:36.927909119	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:37.320262753	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:39.320244687	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:39.927922997	19,021000	0	0	NONE	NO_ALARM	0,001800	0	0	NONE	NO_ALARM
2016/10/24 11:35:40.320291441	18,999000	0	0	NONE	NO_ALARM	0,001800	0	0	NONE	NO_ALARM
2016/10/24 11:35:40.927915269	18,999000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:41.320276134	19,030000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:42.320295922	19,012000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:42.927918028	19,012000	0	0	NONE	NO_ALARM	0,001500	0	0	NONE	NO_ALARM
2016/10/24 11:35:43.320278522	19,002000	0	0	NONE	NO_ALARM	0,001500	0	0	NONE	NO_ALARM
2016/10/24 11:35:43.927914343	19,002000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:44.320252151	19,005000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:35:44.927956048	19,005000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:45.320330459	19,036000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:35:45.927909781	19,036000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:35:46.927929378	19,036000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:47.320330613	19,042000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:48.320278341	19,012000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:49.320236294	19,030000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:50.320273796	19,021000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:50.927898770	19,021000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:51.320223368	19,024000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:35:51.927892999	19,024000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:35:52.320237647	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:35:52.927902120	19,036000	0	0	NONE	NO_ALARM	0,003000	0	0	NONE	NO_ALARM
2016/10/24 11:35:53.320223917	19,002000	0	0	NONE	NO_ALARM	0,003000	0	0	NONE	NO_ALARM
2016/10/24 11:35:53.927899321	19,002000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:54.320228591	18,996000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:55.320235740	19,018000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:55.927958278	19,018000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:35:56.320294319	19,008000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:35:56.927902983	19,008000	0	0	NONE	NO_ALARM	0,004900	0	0	NONE	NO_ALARM
2016/10/24 11:35:57.320237829	19,005000	0	0	NONE	NO_ALARM	0,004900	0	0	NONE	NO_ALARM
2016/10/24 11:35:58.320219167	18,996000	0	0	NONE	NO_ALARM	0,004900	0	0	NONE	NO_ALARM
2016/10/24 11:35:58.927914141	18,996000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:59.320253494	19,036000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:35:59.927901587	19,036000	0	0	NONE	NO_ALARM	0,001300	0	0	NONE	NO_ALARM
2016/10/24 11:36:00.320246756	18,999000	0	0	NONE	NO_ALARM	0,001300	0	0	NONE	NO_ALARM
2016/10/24 11:36:00.927912965	18,999000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:36:01.320262309	19,054000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:36:01.927902271	19,054000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:02.320248271	19,036000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:03.320239971	19,008000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:04.320254848	19,030000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:04.927907809	19,030000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:36:05.320245667	19,018000	0	0	NONE	NO_ALARM	0,000100	0	0	NONE	NO_ALARM
2016/10/24 11:36:05.927927904	19,018000	0	0	NONE	NO_ALARM	0,004900	0	0	NONE	NO_ALARM
2016/10/24 11:36:06.320263955	18,996000	0	0	NONE	NO_ALARM	0,004900	0	0	NONE	NO_ALARM
2016/10/24 11:36:06.927899911	18,996000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:36:07.320229541	19,036000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:36:07.927896895	19,036000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:08.320239068	18,999000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:08.927901890	18,999000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:36:09.320234935	19,033000	0	0	NONE	NO_ALARM	0,000000	0	0	NONE	NO_ALARM
2016/10/24 11:36:09.927907700	19,033000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:36:10.320227822	19,036000	0	0	NONE	NO_ALARM	0,000900	0	0	NONE	NO_ALARM
2016/10/24 11:36:10.927921609	19,036000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:36:11.320268340	18,996000	0	0	NONE	NO_ALARM	0,000300	0	0	NONE	NO_ALARM
2016/10/24 11:36:11.927929035	18,996000	0	0	NONE	NO_ALARM	0,001200	0	0	NONE	NO_ALARM
2016/10/24 11:36:12.927903475	18,996000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:36:13.320242404	19,039000	0	0	NONE	NO_ALARM	0,002400	0	0	NONE	NO_ALARM
2016/10/24 11:36:13.927926951	19,039000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
2016/10/24 11:36:14.320277031	19,021000	0	0	NONE	NO_ALARM	0,000600	0	0	NONE	NO_ALARM
